organization_id,organization_name
31432040,Blue Safari Seychelles (Alphonse Resort)
31464908,Blue Sea The Latin American Traveller
31461393,PRINCESS CRUISE LINE
31232142,Blue Sky Travel
31464508,blue vision media GmbH + Co. KG
31279687,Blu Hotels Spa
31411598,Blu Isles
31142995,Blumar DMC
31464056,Blutour Operator
31460822,BLUU CAR RENTAL
31461445,BM Hotels & Resorts
31459517,Boarding Pass DMC
31323370,Boat Bike Tours
31460857,Bochendal
31459023,Bodega Valdespino
31428669,Visit Bodo - European Capital of Culture 2024
31457692,Boeira Garden Hotel Porto Gaia Curio collection
31330953,Bogra Air Travels
20434506,Bohinj Eco Hotel / Sunrose 7
31278847,Bohol Beach Club
31048350,Boiana-MG Travel Company
31407342,Bologna Welcome
31457675,Bondai
31462259,Bongo Holidays Limited
31461046,Bon Holidays
31390917,Bonito Ms
20431053,Tourismus & Congress GmbH Bonn/Rhein-Sieg/Ahrweiler
20126385,Bonotel Exclusive Travel
31429560,Bonotto Hotels
31433914,Bookboost AB
20433774,Booking.com
31463438,Booking Jordan Tours
31386749,bookingkit GmbH
31259387,BookLogic
31458592,BookMe Maldives
31405964,BookOnlineNow
31433376,Bookroad
31453955,DAYTOURS
31461289,Borgo il Poggiaccio - Residenza d'Epoca
31459251,BORMIO TOURISM
31107870,Borneo Adventure Sdn. Bhd.
20308352,Borneo Eco Tours Sdn Bhd
31045515,Borneo Nature Tours Sdn.Bhd.
31386308,BORNEO TRAILS TOURS & TRAVEL SDN BHD
31435925,Bosnian Tour Operator
31432007,Botanique Hotel Prague
31462593,BOTAV (Bodrum Promotion Foundation)
31462858,Boti Tours and Safaris
5515160,Botswana Tourism Organisation Private Bag 275
31457686,Boudl Hotels & Resorts
31277754,Bougainvillea Group  of Lodges
31457835,Boundless Southern Africa
31459025,Boutique Hotel V
31462117,Bowo
31363650,Visit Brabant
31463587,Bradenton Gulf Islands
31382267,Brandcraft GmbH
31462605,Brandnamic
31143972,Bratislava Tourist Board
31367946,Bräutigam GmbH & Co. KG
31393193,Brayka Resorts Marsa Alam
31465379,Brazil Ecotour Dmc In Brazil
31349912,Brazilian Luxury Travel Association
711585,BRASIL
31392082,Break in Italy di Fravio srl
31461338,Breathing Land
31190280,Bremen + Bremerhaven
31458682,Brennia Kottefaru
31464586,BRH Spain
31279396,Bridge Travel
31458041,Bridge Travel LTD
31405433,VisitBritain
31462537,British Airways Plc / IBERIA
20411423,British Virgin Islands Tourist Board
31409768,Brogibro Safaris & Events Management
31461962,Brovad Tours & Travel
31463129,BROWN HOTELS
31406756,Brown Hotels Collektion
31382979,Browns Hotels & Resorts
5548757,VISIT.BRUSSELS
31456083,BTG
31460214,BTL Georgia
31462471,BTP Bauer Turismo
31323694,Bucintoro Viaggi S.R.L.
31138337,Bucuti & Tara Beach Resort
31463981,Buda Castle Palace District
20125504,Buddha Air Pvt. Ltd.
31430986,Business Events Sarawak (BESarawak)
31296966,Bulgarien - Ministerium für Tourismus
31011451,"Bumrungrad Hospital Public Co., Ltd."
31361893,Bundesagentur für Arbeit
31126111,Bundesamt für Naturschutz
31463888,BundesForum Kinder- und Jugendreisen e.V.
31233530,Bundeskunsthalle
31460373,Bundesverband Deutscher Omnibusunternehmen (bdo) e. V.
31431568,BuoneVacanze Hotels & Resorts
31391389,BURSA CULTURE TOURISM AND PROMOTION UNION
31464089,Burtony & Associates
31458045,"Busan, Tourism Organization"
31329694,Bush Baby Calls
20305993,Bush Ways Safaris
31021612,Business France
20408197,Business Traveller
31456395,BusTravel Iceland
31299765,Busy Rooms Limited
31303395,Butterfly (PVT) Ltd Butterfly Vacations
31465529,Buzios
31387902,Buzz DMC
31194189,BWH Hotel Group®
31463673,Albergo Trezzano srl
31459378,Bw Premier Collection CHC Continental Venice
31458196,BXC Travellers Malaysia
31460849,Bydgoszcz Metropolitan Area
31147994,Cabo Verde Airlines
31241807,Cacao Travel Panama
31459027,Cactravel
31457177,Cactus Hotels
31274706,CA Customer Alliance GmbH
31459037,"Cádiz, Delagación Turismo"
20235150,Cadiz Tourism Board
31428234,Caesar Premier Hotels Chain
31235145,Caesars Entertainment
31458493,Caesars Palace Dubai
31459791,C Africa Safaris & Tours cc
31459434,"Ocean Free & Ocean Freedom, Cairns Premier Reef & Island Tours"
31461403,Cairo Transport and Touring
31463861,Caldes de Montbui
31461728,Calvià
20146857,"Cambodia, Ministry of Tourism"
31460519,Camellia Tour Operator
31465138,Campamento Canaima
31460241,Camp Caucasus
31456385,Campervan Village
31459752,Campi Flegrei Active
31462629,Campus Adventures
31456762,Canadian Tours International
31459939,CanaDream and Apollo Motorhome
31272208,Canary Island Car S.L.U. CICAR
31453416,Canary Islands
31460761,Canary Tours & Hospitality Services Malaysia
31261529,Caorle e Venezia Orientale Consorzio di Promozione Turistica
31461745,Capdepera
31259955,Cape Dara Resort Pattaya
31200229,Cape Town and Western Cape Tourism (WESGRO)
31383776,Cape Town Helicopters
31458662,Cape Vulture Lodge
31460873,Cape Winelands | Stellenbosch
31361662,Capital Coast
31463951,Capital Experience
31463945,Capital Holidays
31463947,Capital Travel
20127470,Capital Travel & Tours Pvt. Ltd
31461045,Capitano Collection # Borgo Medievale Sa
5511920,Capo Bay Hotel
31461609,Cap St. Georges Hotel
31436321,Captain Morgan Operators Ltd.
31461618,Captivating Journeys
31459255,CARAVANTOURS TOUR OPERATOR
20160485,Careli Tours
31435183,Caribbean Airlines Ltd
31464438,Caribbean Tourism Organisation Chapter UK & Europe
31464943,Caribbean Tours México
31460266,Caribbean Tours Cuba
20146712,Caribbean Tours Hispaniola
31463455,Carlota Stockar
31457950,Carlton Downtown Hotel
5512039,Carlton Hotel Singapore
31424573,Carnival Cruise Line
31277436,Cartagena Puerto de Culturas
31458808,"Carton House, A Fairmont Managed Hotel"
31455407,Carwiz International d.o.o.
31168629,Casa Andina
31461406,Casa Mare Resort --------------- Casa Bl
31464686,CASSATA TRAVEL SRL
31426528,Cassia Phuket
31459770,Castelli Management Srl
31279789,Castellón Patronato Provincial Turismo
20153916,Castilla-La Mancha Tourism Instituto de Promoción Internacional de CLM (IPEX)
31390811,Castilla Termal Hoteles
31456904,Castilla y León
31465001,Castles in Hungary - NÖF National Heritage Protection and Development Non-profit Ltd.
31463737,Catalonia Hotels & Resorts
31456760,Cathay Pacific Airways Limited
31427427,CA Travelers
446025,CATS Ltd.
31368677,Caucasus Holidays
20302622,Caucasus Travel Ltd.
31193538,Cavalieri Hotel
31172362,Parco Turistico di Cavallino Treporti
20004935,Cavo Maris Beach Hotel
31464149,Cayman Islands Department of Tourism
31462573,CBS International Business School
31391215,CDSHotels
31390043,Ceara Destination
31459792,Celebic City doo - HOTEL VOCO PODGORICA
20303348,CELES SAMUI
31465132,Celestyal Cruises Deutschland
31457290,CELITECH Inc.
31458748,"Celtic Ross Hotel, Conference, Leisure Centre & Holistic Suite"
31340530,Cendyn
31428688,Centara Grand Island Resort & Spa Maldives
31345285,Centara Hotels & Resorts
31458505,Centara Mirage Beach Resort Dubai
31365311,CENTAURO Rent a car
31136071,Center of Portugal Tourism Board
31459573,Center of Trekking Asia Mountains CLL
31280850,Central Asia Travel
31460779,Central Croatia
31458539,Centre for the Promotion of Imports from developing countries (CBI)
31460356,centrovital Hotel Berlin
31464388,Cevre Hospital
31463573,Ceylon Leisure Holidays SL (Pvt) Ltd
20174508,Ceylon Tours Ltd.
31462503,CGH Earth
20274569,Chaba Samui Resort & Chaba Cabana Beach
31044141,Cha-Da Hotel Group
31453500,Chain4Travel
31462158,Chambers Berlin-Mitte S.A. GmbH & Co KG Weinmeister Hotel Berlin-Mitte & LUX11 Berlin-Mitte visitBerlin Partnerhotel
31429374,Champions Travel
31014284,Champlung Hotels & Resort
31461503,Charmillion Hotels & Resorts
31193935,"Chaska Tours, Colombia"
31432465,Chateau Mukhrani JSC
31462271,Chatlyn GmbH
20177066,Chaweng Regent and Melati Beach Resort and Spa
31457214,CHC GROUP
31462324,CHECK INN MOROCCO
31460167,Check in Travel
31350208,Check it Consulting
31457839,Cheli & Peacock Safaris Ltd
31343619,"Chelsea Hotel, Toronto"
31407144,"Chersonissos, Municipality"
31459259,Chervò Golf Hotel SPA & Resort San Vigilio
31464671,Chief Minister's Office Govt. of West Bengal
31101335,Chihuahua
31458348,Chikunto Safaris
31461500,Child Protection - ECPAT Deutschland e.V.
31464439,Chile
31389003,Chilo Gorge Safari Lodge
31456035,China Airlines
31280589,China Travel Service (Taiwan)
31330590,Chiriatti Tour
31462229,Chobe River Lodge
31193047,Choice Hotels
31464411,Choice Hotels EMEA
31465242,CHRISSIMA TOURS - ITALY
31462267,Chroma Hospitality Inc. (Crimson Hotels & Resorts)
31464373,Chubut
31046010,CHURCHILL SAFARIS & TRAVEL LIMITED
31462371,CIAO TRAVELS
20164701,CIBT VisumCentrale GmbH
31463580,Cinnamon Hotel Management Ltd
31458705,Cinnamon Hotels & Resorts
31462599,Circuitos Galicia Viajes
31424580,Crikvenica Riviera - Jadran Hotels & Camps
31278867,Cirque Du Soleil Entertainment Group
20299714,Citadel Hotelsoftware GmbH
31462110,CitizenPlane SAS
31465247,Citta Metropolitana di Napoli
31427227,City and Sea Travel
31343305,City Cruises Ltd
31463352,City Express International (Pvt.) Ltd.
31461682,City Of Dreams Mediterranean
31462732,City of Izmir
31277659,Cityrama DMC
31456394,City Sightseeing Worldwide
31459929,City Tour Ltd.
31464732,CIVITARESE VIAGGI SRL
31457216,Civitel Hotels & Resorts
31465480,Clamtour
31458703,"Clarks Exotica Kamadhoo, Maldives"
20459155,Clark Tours
31464460,Classic Cars Club
31460449,Classic Destination (Pvt) Ltd
31457845,Classic Portfolio
468873,Classic Safari Africa
31462154,Classik Hotel Alexander Plaza visitBerlin Partnerhotel
31342769,Cleopatra Luxury Hotels & Resorts
31461879,Clermont Hotel Group
31405296,click around GmbH - Ticket Regional
31458751,Cliffs of Moher Visitor Experience
31464333,Clinic Hair
31464338,Clinic Turkey
31464497,CL Mundo
31443622,Clock PMS+
31390452,Cloudbeds
31462521,Cloudbeds
31460146,Club & Hotel Letoonia
31411491,Club Agutaya Resort
31459261,CLUB DEL SOLE
31371473,Club Esse-Atos Gestioni
31465270,Club Esse Sardegna- Hotels & Resorts
31260814,Club Magellan Ltd.
31457850,Coastal Aviation
31433050,Coastal Holidays Ltd.
31458420,Coburg Marketing
31101087,Coco Bodu Hithi
31461850,Coconut Court Beach Hotel
31435176,Coco Reef Resort & Spa
31464112,COCOTRAVEL SAS
31380251,CodeGen Ltd
31459033,Códoba Tourism Board
31465308,Colombian Memories
31459555,Colorado Hotels Ltd
31138297,Color Line GmbH
31459775,Color Viaggi
20430915,Columbia Hotels & Resorts Ltd
31458308,Columbia Pictures Aquaverse
20025693,Columbus Tours (Pvt) Ltd
31458540,Community Homestay Network
31433439,Como Hotels & Resorts Bali
31350643,COMO Hotels and Resorts
31428580,Como Maalifushi
31142999,Compass Brazil
31465531,Compass Brazil
31349428,Compass Tour
31434775,Compass Tourism
31461827,COMPOSTELA CAMPERS
31260772,Computer-L.A.N. GmbH
490530,COMUNE DI CEFALU
31411951,C0MUNIDAD DE MADRID
31426229,Valencia Region Tourism Board
31460224,Concierge Tbilisi
31317389,Concorde Hotels & Resorts
31461411,Concorde El Salam Hotels Egypt
31171311,Concord Travel LCC
31414316,Concord Travel
31464512,Condor / Condor Bordmagazin
875536,Condor Flugdienst GmbH
20458700,Condor Travel
31459371,Condor Verde | DMC Costa Rica
31456073,Con-ex Latvia Tours group
31463786,Confindustria Marche Nord
31459035,Confort Y Sabor
31458426,Nürnberg Congress- und Tourismus-Zentrale
31461112,LUA VIET TOURS LIMITED LIABILITY COMPANY
31372044,Conitours - Consorzio Operatori Turistici Provincia Di Cuneo
31167593,Connaissance De Ceylon (Pvt.) Ltd.
31135053,Connections Réunion
31108920,Connoisseur  Circle Reiseservice  GmbH
31464408,Conrad Abu Dhabi Etihad Towers
31461543,MALLORCA - Consell De Mallorca
31388634,Consorci Turisme Son Servera i Sant Llorenç des Cardassar
31462653,CONSORZIO ALL INCLUSIVE HOTELS
31459368,Consorzio Di Imprese Turistiche Jesolove
31459266,"Consorzio di Promozione Turistica del Tarvisiano,di Sella Nevea e del Passo Pramollo - Hotel Association"
31431502,Grotte di Frasassi
31392105,Consorzio Lignano Holiday - Hotel Association
31465272,Consorzio Noleggiatori Cala Gonone / Regione Sardegna
31463682,Consorzio Residenze Reali Sabaude
31459268,Consorzio Sappada Dolomiti - Hotel Association
31460924,Consorzio Terre di Castel del Monte
31461372,CONSORZIO TURISMO BARDONECCHIA
31461295,Consorzio Turistico Incomjng Experience
31187124,"Constance Hotels, Resorts & Golf"
31009885,Constantinou Bros Hotels
31460562,Smartvel
20428928,Continental Travel DMC Hungary
31464395,Continent Travel LLC
31433971,Convention and Exhibition Bureau of Georgia
31458042,Coquilee Bonheur
31458653,Cora Cora Maldives Raa Atoll
31362898,Corail Hélicoptères
31459552,Coral Azur Beach Resort
31464024,Coral Beach Hotel
31457073,Coral Estate Luxury Resort
31195199,Coral Group Hotels & Resorts
31348164,Coral Hospitality Corp.
31236991,Corendon Airlines
31456552,Corendon Hotels & Resorts Hoofdkantoor
31456542,Corinthia Hotels Malta
31272525,"Cornelia Hotels Diamond de Luxe Golf Resort & Spa, NEST,"
31432290,Cornwall DMC
31430640,Cornwall Plus Ltd
31460802,Cortina Dolomiti Tourism Board
31434708,Cosmopolitan Hotels Group
31462266,Cosmos Holiday
31235606,Cosmos Egypt
31456945,Costa Blanca
31342411,Costa Brava Tourism Board
20126714,"Costa Cálida Travel DMC, Region of Murcia SPAIN"
31051516,Costa Daurada Tourism  Board
20431000,Costa Del Sol - Málaga Tourist Board
31277285,Costa del Sol Tourist Board
31459373,Costa Rent a Car
31030421,Costa Rica Tourist Board ICT
31433423,Costa Rica Dream Travel
20434162,Costa Rican Trails
31458487,Cote D Azure Hotel LLC
31458293,Cottages.com
31044202,Cottar's Safaris
31464514,Counter vor9
31463749,The Countryside of Philadelphia
20411548,Couples Resorts/ Sunset Resorts c/o Group Promotions
31386499,Courtyard by Marriott Bali Nusa Dua Resort
31460218,BUSCY
31460684,"Courtyard by Marriott Bali, Seminyak"
31457082,"Marriott Curacao, Courtyard"
31455445,Cover Genius
31041254,CPH Hotelmarketing GmbH
5514290,CPH Travel Agencies Sdn Bhd
31300714,CPI Hotels
31460786,Crafted Africa
31463912,Creative Tours Uzbekistan
31464992,Creaturisme Technical Secretary
31459291,CREMONA HOTELS
31464260,Creole Travel Services
10156643,Cresta Hotels
31408043,Cresta Hotels (Pvt) Ltd
577868,Cretan Holidays
31456155,Crikey Camper Hire
31463790,Criluma Soc Coop
31458590,Croatia Airlines
10192165,CroisiEurope Cruises
31259691,Crown & Champa Resorts
31428207,Crowne Plaza & Vert Hotels
31463276,Crowne Plaza Abu Dhabi
31164650,Crowne Plaza Berlin City Centre Ku`Damm visitBerlin Partnerhotel
31458501,Crowne Plaza Dubai Marina
31457952,Crowne Plaza Hotel
31458817,"Nairobi, Crowne Plaza Airport"
31464946,Crown Paradise Resorts / Sensira Resort
31388935,Crown Plaza Borjomi
31014078,Crown Plaza Muscat
31462792,Crown Plaza Salalah
31435181,Crown Point Beach Hotel
31456391,Crown Resorts
31264431,Crucemundo River Cruises
10091659,"Cruise America, Inc."
31457779,Cruise Saudi
31366136,Crystal Adventures Pvt. Ltd.
31460320,Crystal Holidays Pvt Ltd
31460109,Crystal Hotels
31144016,Crystal Safaris
31463797,CTF TRAVEL DI LUCA PELLICCETTI - BIKE OP
31464919,CTN Germany
31429966,CTPH TOUR
31454453,Cuba Buddy
31055127,Cuba - Cubanisches Fremdenverkehrsamt
31454026,Cullinan Belek
31465339,Culture & Tourism Authority Khyber Pakhtunkhwa
31137491,CULTURE LOUNGE by projekt2508 Gruppe
31465134,Cunard Line Österreich und Schweiz (Cruise-Interconnect AG)
31138227,Curacao Marriott Beach Resort
20311126,Inter-Connect GmbH
31443434,Curaçao Tourist Board
31434417,CURIOCITY Hotels and Experiences
31458048,Curious Korea
31343380,Cuxland-Tourismus
31405299,Cyberlogic
31463457,Cynsa South America
20145294,Cyprus Agrotourism Company
31323634,Cyprus Airways
10200256,Cyprus Hotel Association
31443041,"Cyprus, Deputy Ministry of Tourism"
31364536,Czech Railways
31194366,Tschechische Zentrale für Tourismus CzechTourism
31458204,Swarovski Kristallwelten
31457334,D'Tour Holiday
31330999,Dadabhai Travel
31461345,Dagiz Travel Ltd
31460123,Daki Travel LLC
31463489,Dakkak DMC
20154727,Visit Dalarna
20193459,Dallago Tours Kenya
31461059,WINK HOTELS MANAGEMENT VIETNAM COMPANY LIMITED
31171358,Danat Hotels & Resorts A Division of National Corporation for Tourism & Hotels
31459177,Feriepartner Danmark
20273074,Dan Hotels
31280796,Danube Competence Center
31137922,Danubius Hotels
31388527,Darah Travel Ltd.
31457781,Dar Al-Eiman Co.
31465097,Dare 2 Travel Consultants
31458499,Darina Holidays
31427934,Darmstad Marketing GmbH
31259656,Darmstadt Marketing GmbH
31388402,Darna Travel and Tourism
20125264,Visit The Other Holland
31463350,Dastaan Tours Pvt. Ltd.
20272619,Daydream Island Resort
31429955,Daytona Beach Area CVB
31463810,Daytrip
31459495,DAYZ - SAS FOUCQUE LOCATION
31458160,db Hotels + Resorts
21479,DCS-Touristik GmbH
5515018,DE & HA Turizm ve Ticaret A.S.
31465319,Decameron
31459301,Decathlon DMC
31432367,Dedoni Sardinia
31457136,Deep Travel Ltd
31432469,DEGEORGIO GROUP
31459352,De Historiske AS
31458146,DEinternational
31431966,Deira Tours Est
31457019,De Klumpu Bali Eco Tradi
31427747,De Klumpu Bali Eco Tradi
31460789,De Koning Interieur
20304095,Del Bianco Travel Experience
31459759,Hotel Delfini Terme
31411044,Delphina Hotels & Resorts
31432250,"Delta Hotels by Marriott Jumeirah Beach, Dubai"
31462923,DELTA TOURS
31435775,Delta Wings Leisure LTD
31464038,Dengedent Oral And Dental Health Clinic
31462542,DENGUN
31460669,Visit Denmark
31463967,Dentalprof
31463074,DentPrime Health Tourism Agency
31409324,De Palm Tours
31411842,Qasr Al Watan
31463964,Department of Land and Real Estate Regulation
31433982,Visit Batumi
31402262,DerbySoft
31147833,DER Corporate Solutions DER Touristik Deutschland GmbH
20305994,Desert & Delta Safaris
31461910,Desert Adventures Tourism
31428948,Desert Flower Tours
31411846,Desert Gate Tourism
31463048,Desert Gate Tourism
31462750,Desert Night Resort
31412691,Desert Rose Resort
31461160,DESHGHURI.COM
31324981,Des Hotels et des Îles - FWI
31463850,DESIO CHARMING HOTELS
10188700,Destination Asia
31457118,DESTINATION (ASIA-HONGKONG) TRAVEL LTD.
31390560,Destination Consultant - Basque Country DMC
31457298,Destination Explore Sdn Bhd
31369517,Gotland Tourism Association
31462681,Destination Italia Group
31235703,Destination Jungle Kampala
31134703,Destination Lapland
31459166,Destination Limfjorden
31456407,Destination NSW
31370130,Destination One
31460512,Destination Resorts Company Limited
31462383,Destination Rwanda ltd
31343098,TUI Destination Experiences Costa Rica
31384265,Destination Sønderjylland
31303193,Destination Touristic Services Ltd
31463983,Destination Touristic Services
31391607,Destinazione Calabria Srl
31462663,Destinazione Lazio Meridionale DMO
31329568,Details Hotels
31462207,Detour Africa Expeditions Travel Agency
31427404,Detroves Travels (PVT) Ltd
31458358,Bayerische Fernwege e.V. c/o Alpin Consult
31129983,Deutsche Bahn AG
31458404,Deutscher Reisesicherungsfonds GmbH
31464554,Deutscher Reiseverband (DRV)
